  4.6444,-62.0375,0
-35.4995,-63.3216,0
-22.1763,-65.7022,0
 23.6079,-93.8742,0
-32.7007,-67.5538,0
 -7.0822,-63.5684,0
-33.4113,-67.7508,0
 24.4375,-91.8655,0
-39.7154,-68.1029,0
 -9.4562,-57.0925,0
-35.8901,-63.0269,0
 23.3794,-88.2665,0
-36.2442,-63.1676,0
 -6.5726,-57.9688,0
-32.8987,-64.6612,0
-36.2099,-63.3560,0
 23.5894,-84.7459,0
-36.0519,-62.9353,0
 24.3681,-92.7652,0
 23.3871,-88.2928,0
 23.5806,-93.8547,0
 25.2405,-83.9273,0
-39.9013,-67.6879,0
-32.9248,-67.8176,0
 24.4432,-91.8758,0
 24.1881,-87.8093,0
-40.0645,-67.6754,0
-39.8328,-62.0867,0
 24.0274,-93.1739,0
-10.9218,-58.1742,0
 24.3153,-87.7137,0
  4.0394,-61.9901,0
-32.6983,-67.4904,0
-29.2388,-55.9276,0
 23.3302,-88.3189,0
 23.7645,-93.6550,0
 25.2198,-91.1797,3
-36.8185,-62.0288,3
 23.8561,-84.5764,0
 24.5129,-91.8390,3
-21.9433,-65.7371,0
-33.4969,-67.0447,3
 -5.9412,-60.6720,0
-20.4220,-42.7162,0
-36.7435,-61.9839,0
 26.5047,-89.8414,0
 32.6272,-92.7143,0
 23.9819,-93.3190,0
-33.5141,-67.1920,3
 25.2015,-91.2353,0
 24.5924,-91.7930,0
 27.2913,-89.2615,0
-40.3537,-67.4593,0
-33.4937,-67.2698,3
-33.6629,-66.7888,0
-35.6931,-63.1918,0
-33.7113,-68.4180,0
 23.8086,-93.6145,0
-22.2495,-65.7257,0
 26.6660,-89.6980,0
 -6.4371,-59.5411,0
-36.3354,-62.6715,0
 23.5832,-93.8542,0
-32.7751,-67.4820,0
 24.8554,-91.4767,0
-33.6159,-67.3623,0
 24.2951,-92.8791,3
 -6.9417,-58.1754,0
-35.3421,-63.2056,0
-27.9851,-48.6198,0
 -5.8731,-56.5330,0
 24.2053,-87.7612,0
 24.2856,-92.8840,0
 25.8780,-90.6121,0
 25.1057,-84.0748,0
 24.4453,-91.8451,0
-22.0140,-65.7036,0
 23.9010,-93.5905,3
 26.8052,-89.8094,3
-33.8031,-68.2300,0
 23.9425,-93.6106,0
 23.4587,-93.9015,0
 24.6624,-87.8541,0
 23.5148,-88.2237,0
 -2.6012,-75.2651,0
 26.8470,-89.7738,0
-18.9322,-66.4331,0
-32.9911,-67.6208,0
 24.1919,-87.7258,0
  5.1652,-69.3147,0
 -6.3870,-59.5028,0
 -6.9131,-57.5575,0
 24.4339,-91.8330,0
 -1.8862,-55.6431,0
 25.1954,-83.8987,0
-20.6769,-43.3670,0
 23.6024,-93.8623,0
 25.6802,-90.9032,0
-22.2423,-65.6794,0
 -1.9398,-55.6037,0
-36.7012,-62.5084,0
 24.3711,-92.7493,0
  5.4471,-74.1517,0
-33.3037,-68.4916,0
 27.2697,-89.2791,0
-33.0703,-68.6180,0
 25.0339,-84.0707,0
-33.1958,-67.7934,0
 24.3724,-92.7660,0
-36.4396,-62.7440,0
 -3.5739,-52.9180,0
 24.4637,-91.8554,0
 23.3615,-88.2970,0
 -7.1730,-57.4858,3
  4.7048,-62.6585,0
-35.0992,-63.4951,0
-33.0050,-65.3015,0
 23.6098,-93.8549,0
-33.3272,-66.2714,0
 24.2415,-87.7668,0
 24.8901,-91.4550,0
 -6.9786,-57.8458,0
 23.8042,-93.6118,0
 26.3876,-90.5084,0
 -7.2119,-57.6938,0
-35.7755,-63.2778,0
-33.2314,-68.5225,0
 24.4658,-91.9129,3
 23.5673,-88.2336,0
-36.7687,-61.8885,0
 24.0265,-93.2526,3
-33.3053,-67.4167,0
-28.0208,-54.1336,3
 24.0832,-93.1902,3
 23.4123,-88.3103,0
 24.0562,-93.2605,3
 24.4500,-91.9074,0
-32.8875,-65.7750,0
-28.2136,-54.1014,3
 23.4522,-94.0783,0
-35.6856,-63.1404,0
 -6.4791,-59.0975,0
 24.1717,-93.1507,3
 25.5730,-90.8602,0
  2.9278,-66.0307,0
 23.1069,-88.4225,0
-36.0541,-63.2260,0
-28.2797,-54.1289,0
-39.7251,-68.1137,0
-35.5661,-63.2971,0
 24.3883,-92.7618,0
-36.3285,-62.7920,0
-27.1155,-48.9031,0
 24.1513,-93.0278,0
-33.1182,-65.2757,0
 -5.9218,-60.6651,0
 23.9198,-93.4152,0
 23.6063,-93.8510,0
-36.8228,-61.6925,0
 24.4391,-91.8451,0
-22.1264,-65.6372,0
-22.6389,-65.5620,0
 23.7572,-93.6574,0
 -6.8402,-57.8176,0
-40.0643,-67.6657,0
-32.8878,-64.6402,0
  4.9042,-76.6356,0
 -6.7201,-57.5469,0
-33.3727,-67.6820,0
-32.9756,-64.5584,0
 24.1973,-87.8044,0
 23.8581,-93.5432,0
-22.3186,-65.7005,0
-21.9401,-65.7211,0
