-11.6731,-56.5630,3
-11.7524,-56.2758,3
-11.6731,-56.5669,3
-33.2331,-52.9297,0
-11.7524,-56.2759,3
-33.3495,-51.4068,0
-11.6030,-56.1277,3
-11.6730,-56.5701,3
-11.7523,-56.2759,3
-33.6702,-50.9247,0
-11.6729,-56.5734,3
-11.7523,-56.2760,3
-11.6728,-56.5758,3
-11.7522,-56.2760,3
-11.6728,-56.5779,3
-11.7523,-56.2760,3
-32.7561,-54.0627,0
-31.8926,-60.1483,0
-11.6727,-56.5808,3
-11.7522,-56.2760,3
-33.8030,-50.8368,0
-32.4946,-54.0751,0
-32.1269,-57.9015,0
-11.6727,-56.5824,3
-11.7522,-56.2760,3
-11.6726,-56.5852,3
-11.7522,-56.2761,3
-11.6726,-56.5865,3
-32.1514,-60.4154,0
-11.7522,-56.2760,3
-33.3973,-51.3742,0
-11.6027,-56.1285,3
-33.8628,-49.8168,0
-11.6726,-56.5891,3
-32.4320,-54.2612,0
-11.7522,-56.2760,3
-11.6726,-56.5905,3
-11.7522,-56.2760,3
-11.6726,-56.5927,3
-11.7522,-56.2760,3
-32.5258,-54.2616,0
-31.8566,-56.8437,0
-11.6725,-56.5945,3
-11.7522,-56.2760,3
-34.0605,-50.4043,0
-33.5536,-51.1314,0
-11.6725,-56.5962,3
-11.7522,-56.2760,3
-11.6725,-56.5981,3
-31.9535,-56.5815,0
-11.7522,-56.2760,3
-31.8297,-58.5304,0
-11.6724,-56.5998,3
-11.7522,-56.2759,3
-11.6724,-56.6023,3
-11.7522,-56.2758,3
-11.6724,-56.6048,3
-11.7522,-56.2758,3
-31.8827,-58.3411,0
-11.6026,-56.1279,3
-11.6724,-56.6053,3
-11.7522,-56.2758,3
-11.6724,-56.6053,3
-11.7522,-56.2758,3
-32.0109,-58.5226,0
-11.6724,-56.6053,3
-11.7522,-56.2758,3
-11.6724,-56.6057,3
-33.3867,-51.2301,0
-11.7522,-56.2757,3
-11.6724,-56.6072,3
-31.9329,-59.1682,0
-11.7522,-56.2757,3
-32.8206,-53.6147,0
-11.6723,-56.6101,3
-32.1431,-58.7749,0
-33.5801,-52.5361,0
-11.7522,-56.2757,3
-11.6723,-56.6145,3
-32.0595,-57.7646,0
-11.7522,-56.2756,3
-33.6103,-50.8340,0
-11.6723,-56.6196,3
-31.9651,-58.1379,0
-11.7523,-56.2756,3
-11.6722,-56.6250,3
-11.5992,-56.4066,0
-11.7523,-56.2756,3
  3.3207,-79.7631,0
-32.5064,-54.5527,0
-11.6722,-56.6301,3
-32.8874,-53.3476,0
-11.7523,-56.2755,3
-33.4908,-52.6096,0
-11.6722,-56.6355,3
-11.6027,-56.1288,0
-33.4378,-51.3669,0
-11.7524,-56.2755,3
-32.2369,-55.7420,0
-11.6721,-56.6402,3
-11.7524,-56.2755,3
-11.6720,-56.6450,3
-32.1717,-57.7610,0
-11.7523,-56.2755,3
-11.6720,-56.6482,3
-11.7523,-56.2754,3
-11.7627,-55.4638,0
-32.5726,-54.0515,0
-11.6720,-56.6514,3
-11.6100,-55.5594,0
-11.7524,-56.2753,3
-32.1689,-57.7565,0
-11.6719,-56.6551,3
-11.7523,-56.2753,3
-11.6719,-56.6573,3
-32.3399,-62.0486,0
-32.4907,-54.1731,0
-11.7523,-56.2752,3
-11.6718,-56.6608,3
-32.2330,-57.5275,0
-11.7523,-56.2752,3
-11.6718,-56.6628,3
-11.7523,-56.2752,3
-11.6717,-56.6659,3
-11.7524,-56.2753,3
-11.6716,-56.6680,3
-33.1017,-54.6049,0
-32.8175,-53.5841,0
-11.7522,-56.2751,3
-33.7908,-50.8839,0
-11.6716,-56.6699,3
-33.1605,-52.9279,0
-32.3155,-54.7243,0
-32.6440,-55.0157,0
-11.6716,-56.6726,3
-11.6017,-56.2084,3
-33.4500,-51.1934,0
-32.7591,-55.1678,0
-32.9076,-53.4034,0
-11.6716,-56.6743,3
-31.9347,-56.4441,0
-32.1450,-59.5736,0
-32.2435,-54.6096,0
-11.6716,-56.6766,3
-11.7522,-56.2750,3
-11.6017,-56.2077,3
-11.6890,-55.3073,3
-32.9027,-55.3153,0
-11.6716,-56.6787,3
-11.6017,-56.2080,3
-11.6716,-56.6809,3
-11.7628,-55.4632,0
-11.6891,-55.3072,3
-11.6715,-56.6832,3
-11.6017,-56.2080,3
-33.4493,-51.3174,0
-11.6716,-56.6848,3
-11.6891,-55.3071,3
-32.3845,-55.1428,0
-11.6018,-56.2075,3
-32.1310,-57.3192,0
-11.6716,-56.6847,3
-11.7629,-55.4631,0
-11.6019,-56.2074,3
-11.6892,-55.3070,3
-11.6717,-56.6847,3
-11.6019,-56.2074,3
-11.6893,-55.3070,3
-11.5983,-56.4917,0
-11.7524,-56.2748,3
-11.6718,-56.6847,3
-11.6020,-56.2074,3
-33.3729,-52.9210,0
-11.6889,-55.3065,3
-13.9319,-59.6818,0
-11.6718,-56.6846,3
-11.6020,-56.2073,3
-11.6893,-55.3069,3
-11.6718,-56.6845,3
-33.4212,-51.2325,0
-33.9898,-50.5788,0
-11.6021,-56.2072,3
-11.6894,-55.3068,3
-11.6719,-56.6846,3
-11.7526,-56.2745,0
-11.6021,-56.2071,3
-11.6894,-55.3067,3
-11.6719,-56.6853,3
-33.3855,-51.3927,0
-32.0179,-57.7734,0
-11.6021,-56.2071,3
-11.6895,-55.3067,3
-11.6719,-56.6875,3
-32.1221,-55.8126,0
-11.6022,-56.2071,3
 -3.0508,-40.7830,0
-11.6896,-55.3066,3
-11.6720,-56.6907,3
-33.6049,-51.1321,0
-11.6023,-56.2072,3
-32.4892,-54.1001,0
-11.6896,-55.3066,3
-11.6720,-56.6951,3
-11.6023,-56.2070,3
-33.6383,-51.8851,0
-11.6896,-55.3066,3
-11.6719,-56.6996,3
-11.6023,-56.2070,3
-11.6897,-55.3065,3
-11.6719,-56.7045,3
-32.4859,-54.3103,0
-32.4860,-58.6755,0
-11.6898,-55.3066,3
-11.6720,-56.7099,3
-11.6021,-56.2070,3
-32.2077,-57.6095,0
-11.6899,-55.3066,3
-11.6720,-56.7141,3
 -7.8495,-56.8837,0
-11.6899,-55.3066,3
-11.6720,-56.7181,3
-11.6026,-56.2074,3
-33.3960,-51.3889,0
-33.6508,-50.7958,0
-11.6900,-55.3066,3
-11.6720,-56.7223,3
-31.9121,-58.2393,0
-11.6027,-56.2070,3
-11.6901,-55.3066,3
-11.6720,-56.7261,3
-32.2608,-54.7248,0
-33.3118,-51.3163,0
-11.6901,-55.3065,3
-11.6720,-56.7294,3
-11.6028,-56.2070,3
-11.7635,-55.4626,5
-11.6901,-55.3066,3
-11.6720,-56.7325,3
-11.6902,-55.3066,3
-32.0635,-57.8185,0
-11.6720,-56.7357,3
-11.6029,-56.2070,3
-11.6902,-55.3066,3
-11.6720,-56.7386,3
-32.0517,-60.0075,0
-31.8317,-60.0860,0
-11.6902,-55.3067,3
-11.6720,-56.7415,3
-33.6207,-50.9853,0
-33.5882,-52.4838,0
-11.6030,-56.2071,3
-11.6903,-55.3066,3
-11.6720,-56.7445,3
-31.6466,-61.3390,0
-32.1048,-56.3156,0
-32.1060,-58.6620,0
-11.6903,-55.3067,3
-11.6720,-56.7469,3
-11.6028,-56.2069,3
-11.6903,-55.3068,3
-11.6719,-56.7493,3
-11.6903,-55.3069,3
-11.6719,-56.7524,3
-11.6719,-56.7546,3
-11.6903,-55.3070,3
-31.8572,-56.8275,0
-11.6720,-56.7574,3
 41.6983,-31.9269,0
-11.6719,-56.7600,3
-33.3834,-51.3825,0
-11.6719,-56.7626,3
-11.6904,-55.3070,3
-31.8886,-60.0878,0
-31.9856,-57.5660,0
  5.7066,-78.7066,0
-11.6030,-56.2074,3
-11.6718,-56.7651,3
-11.6718,-56.7654,3
-33.5106,-51.0177,0
-32.9465,-53.2239,0
-34.1290,-49.3880,0
-11.6718,-56.7654,3
-11.6718,-56.7654,3
-32.2327,-55.8768,0
-11.7640,-55.4628,5
-11.6904,-55.3072,0
-11.6718,-56.7655,3
 -7.7520,-56.8155,0
-11.6717,-56.7655,3
-33.7537,-50.7504,0
-33.0091,-53.1025,0
-11.6718,-56.7655,3
-32.8948,-53.7477,0
-33.4393,-51.2946,0
-11.6717,-56.7656,3
-34.0830,-50.3482,0
-11.6030,-56.2077,3
-11.6716,-56.7656,3
-31.7954,-58.7258,0
-11.7524,-56.3559,3
-11.6716,-56.7657,3
-32.3177,-54.7049,0
-33.5684,-52.5530,0
-11.6716,-56.7657,3
-32.3011,-55.1815,0
-11.7523,-56.3561,3
-33.3140,-52.7470,0
-11.6715,-56.7658,3
-11.6714,-56.7659,3
-33.4851,-52.6637,0
-11.7522,-56.3562,3
-11.6714,-56.7664,3
-32.4142,-54.1959,0
-11.6714,-56.7677,3
-11.7521,-56.3563,3
-33.8396,-50.6655,0
-11.5991,-56.4930,0
-33.7193,-50.9693,0
-11.6713,-56.7705,3
-11.7521,-56.3563,3
-32.2608,-54.7015,0
-11.6712,-56.7748,3
-11.6026,-56.2082,3
-11.7521,-56.3563,3
-11.6712,-56.7792,3
-32.0607,-57.4333,0
-33.4594,-50.9357,0
-33.2403,-52.9070,0
-32.8820,-53.5477,0
-33.3588,-51.1996,0
-11.7521,-56.3563,3
-11.6711,-56.7854,3
-11.7638,-55.4636,5
-11.7521,-56.3563,3
-11.6710,-56.7910,3
-32.3515,-58.9719,0
-11.6710,-56.7974,3
-11.7521,-56.3563,3
-31.9428,-57.2045,0
-11.6709,-56.8036,3
-11.7521,-56.3563,3
-31.9559,-60.9105,0
-11.6708,-56.8097,3
-11.6025,-56.2083,3
