 25.3519,-85.6014,0
-23.3643,-23.1128,3
-27.3587,-59.0775,0
-24.3529,-27.3369,3
-24.6765,-26.0299,3
-23.2639,-22.7136,3
-24.5459,-26.8506,3
  3.9781,-66.8188,0
-23.8310,-24.5621,3
-25.6284,-20.0897,0
-24.4175,-27.6485,3
-24.0332,-24.3372,3
-29.8328,-54.4167,0
 28.2768,-96.1294,0
-29.0664,-56.2912,0
-23.2651,-22.7142,3
 24.4286,-89.8212,0
-30.0785,-52.8663,0
-25.0838,-23.4101,3
-24.3532,-27.3366,3
-29.4657,-54.7643,0
-23.8311,-24.5599,3
-24.6769,-26.0294,3
-24.3500,-23.1744,3
-24.4175,-27.6483,3
-23.3646,-23.1123,3
-25.6285,-20.0891,0
-24.5461,-26.8501,3
 24.2710,-88.5830,0
-24.0334,-24.3369,3
 23.9811,-88.7642,0
-23.2670,-22.7159,3
-23.8244,-24.5821,3
 23.2544,-90.9245,0
-24.4175,-27.6482,3
-31.2046,-65.9842,0
 23.9543,-89.9894,3
-24.3517,-27.3353,3
-24.3253,-26.3932,3
-29.8183,-55.0946,0
-24.6768,-26.0293,3
-23.2622,-22.7113,3
-24.0332,-24.3369,3
-23.8297,-24.5641,3
 23.8701,-90.0202,3
-24.3498,-23.1743,3
-24.4173,-27.6484,3
-24.3528,-27.3362,3
-23.3644,-23.1124,3
-23.1209,-18.8197,0
  6.6339,-74.4764,0
-24.5459,-26.8502,3
-23.2669,-22.7167,3
-29.6650,-54.6280,0
-23.8275,-24.5706,3
-33.1304,-61.8031,0
 23.6423,-90.2350,0
-24.6763,-26.0298,3
-24.0328,-24.3374,3
-30.3970,-54.4497,0
-24.4169,-27.6488,3
 27.2933,-91.7159,0
-29.0609,-55.5642,0
-24.3526,-27.3364,3
-23.2636,-22.7140,3
 24.7045,-85.6615,0
-25.6278,-20.0901,0
-25.0837,-23.4099,3
 -9.2588,-50.7256,0
-29.2933,-55.1541,0
-23.8608,-24.4615,3
-24.5454,-26.8508,3
-24.3493,-23.1749,3
 24.3094,-88.6044,0
-24.0325,-24.3377,3
-24.6761,-26.0301,3
-24.4166,-27.6491,3
-23.3638,-23.1130,3
-40.4240,-59.8610,0
-23.2633,-22.7141,3
-24.3247,-26.3937,3
-23.7595,-24.7900,3
-24.3516,-27.3363,3
-29.1359,-56.2996,0
-25.6276,-20.0903,0
-23.8604,-24.4621,3
-24.4164,-27.6495,3
-24.0322,-24.3382,3
 23.1392,-91.5599,0
-24.5450,-26.8513,3
 24.1788,-88.6501,0
-23.2628,-22.7145,3
-37.3448,-70.0522,3
 23.3432,-90.9048,0
-30.8555,-54.1859,0
-24.6756,-26.0307,3
-23.1198,-18.8214,0
-23.8071,-24.6353,3
-25.6272,-20.0912,0
-24.3488,-23.1758,3
-24.4162,-27.6498,3
 24.0386,-88.8136,0
-23.3634,-23.1138,3
-24.0320,-24.3386,3
-30.1111,-53.2004,0
-23.2673,-22.7194,3
-24.3514,-27.3368,3
 25.3998,-87.4303,0
-24.5448,-26.8517,3
-37.2817,-70.0135,0
 25.0578,-85.7169,0
-23.8178,-24.6004,3
-25.0828,-23.4112,3
-28.1643,-60.1701,0
-29.6346,-54.5332,0
-24.4162,-27.6498,3
-24.6759,-26.0313,3
-33.1681,-61.7966,0
-23.2628,-22.7151,3
-29.3513,-56.0660,0
-24.0320,-24.3388,3
  2.8917,-30.2422,0
-23.8215,-24.5886,3
-33.6613,-61.1802,0
-24.4162,-27.6501,3
-24.3486,-23.1762,3
-25.6272,-20.0914,0
-24.5447,-26.8520,3
-31.1510,-65.4554,0
-23.2674,-22.7199,3
-24.3241,-26.3947,3
-28.4227,-59.4349,0
-23.3633,-23.1142,3
-24.4162,-27.6500,3
-24.0320,-24.3389,3
-29.7490,-54.4519,0
-24.6755,-26.0313,3
-23.8242,-24.5818,3
-23.1197,-18.8221,0
-24.3518,-27.3385,3
-25.6272,-20.0915,0
-23.2570,-22.7093,3
-24.4162,-27.6501,3
-31.3018,-65.3990,0
-24.5448,-26.8520,3
-23.8219,-24.5877,3
-29.2477,-55.3689,0
-24.3487,-23.1764,3
-24.0321,-24.3390,3
  2.7829,-30.6441,0
-24.6756,-26.0314,3
-24.2906,-25.5542,0
-24.4163,-27.6502,3
-25.0827,-23.4118,3
-23.2572,-22.7098,3
 25.9736,-88.1552,0
-25.6272,-20.0918,0
-23.3633,-23.1145,3
-24.0321,-24.3393,3
-23.8602,-24.4631,3
-23.2631,-22.7159,3
-24.5449,-26.8523,3
-24.4163,-27.6505,3
-23.7591,-24.7915,3
-24.6757,-26.0317,3
 25.0143,-85.8089,0
-29.0667,-56.3566,0
-31.1898,-65.9837,0
-25.6273,-20.0923,0
-29.8439,-55.3110,0
-23.2650,-22.7178,3
-24.0323,-24.3395,3
-24.3488,-23.1768,3
-23.8604,-24.4634,3
-24.4165,-27.6506,3
-32.8263,-61.7881,0
-23.1200,-18.8229,0
-23.3636,-23.1148,3
-29.2109,-55.5812,0
-23.2631,-22.7154,3
-24.5451,-26.8524,3
-24.3520,-27.3380,0
-24.6759,-26.0317,3
-23.7594,-24.7915,3
-25.6276,-20.0919,0
-24.3242,-26.3953,0
-24.0325,-24.3392,3
-23.8606,-24.4631,3
-25.0830,-23.4122,3
-30.4232,-54.2082,0
